date	close	volume	open	high	low
2/9/2016	1.8	111831	1.71	1.85	1.65
2/8/2016	1.69	125348	1.86	1.88	1.67
2/5/2016	1.9	87982	1.87	1.97	1.81
2/4/2016	1.9	255177	1.73	2.01	1.73
2/3/2016	1.75	720419	2.06	2.0852	1.7
2/2/2016	2.05	127355	2.18	2.21	2.01
2/1/2016	2.22	135420	2.15	2.25	2
1/29/2016	2.155	816494	2.11	2.28	2.09
1/28/2016	2.2	375064	2.25	2.32	2.05
1/27/2016	2.19	2931354	2.92	3.08	2.14
1/26/2016	2.48	89827	2.45	2.51	2.29
1/25/2016	2.46	50427	2.55	2.784	2.41
1/22/2016	2.55	79335	2.46	2.6	2.4
1/21/2016	2.37	102295	2.58	2.58	2.28
1/20/2016	2.565	92779	2.38	2.732	2.19
1/19/2016	2.44	58137	2.65	2.66	2.35
1/15/2016	2.55	136671	2.57	2.7699	2.34
1/14/2016	2.67	131441	2.67	2.73	2.49
1/13/2016	2.63	95261	2.72	2.75	2.59
1/12/2016	2.7	67680	2.89	2.92	2.65
1/11/2016	2.79	124222	2.96	2.96	2.675
1/8/2016	2.9	135632	2.86	2.97	2.82
1/7/2016	2.85	135214	3.16	3.23	2.82
1/6/2016	3.23	81854	3.23	3.33	3.19
1/5/2016	3.31	75239	3.29	3.35	3.15
1/4/2016	3.29	91263	3.35	3.535	3.15
12/31/2015	3.37	55550	3.36	3.38	3.3
12/30/2015	3.35	47165	3.3	3.41	3.3
12/29/2015	3.37	123031	3.49	3.53	3.28
12/28/2015	3.49	22896	3.51	3.65	3.49
12/24/2015	3.57	15447	3.6	3.63	3.54
12/23/2015	3.61	129741	3.56	3.69	3.47
12/22/2015	3.53	188715	3.445	3.61	3.35
12/21/2015	3.47	93253	3.56	3.6	3.44
12/18/2015	3.55	63407	3.61	3.7	3.54
12/17/2015	3.55	35531	3.55	3.57	3.42
12/16/2015	3.5	196324	3.48	3.65	3.302
12/15/2015	3.48	177857	3.59	3.61	3.4101
12/14/2015	3.55	103502	3.82	3.82	3.4001
12/11/2015	3.79	243164	3.34	3.88	3.33
12/10/2015	3.38	131721	3.32	3.44	3.24
12/9/2015	3.34	240983	3.36	3.49	3.15
12/8/2015	3.395	206065	3.5	3.5699	3.37
